Slusegård	Slusegard	55	6.56667	DK	Europe/Copenhagen	2012-01-17
Zastrov	Zastrov	55.46898	10.27968	DK	Europe/Copenhagen	2012-01-17
Yttrup	Yttrup	56.72314	8.99703	DK	Europe/Copenhagen	2011-12-20
Yppenbjerg	Yppenbjerg	55.61708	11.1826	DK	Europe/Copenhagen	2011-12-20
Ypnested	Ypnested	55.15783	15.05969	DK	Europe/Copenhagen	2012-01-17
Yllebjerg	Yllebjerg	56.3297	8.79768	DK	Europe/Copenhagen	2011-04-18
Ydø	Ydo	54.8	11	DK	Europe/Copenhagen	1994-01-25
Yding Skovhøj	Yding Skovhoj	56	9.8	DK	Europe/Copenhagen	2012-01-17
Yding Skov	Yding Skov	56.00308	9.79551	DK	Europe/Copenhagen	2011-04-18
Ydinggård	Ydinggard	55.66667	12.08333	DK	Europe/Copenhagen	1994-01-25
Yding	Yding	56.00087	9.76937	DK	Europe/Copenhagen	2011-12-20
Yderup	Yderup	56.18271	10.05238	DK	Europe/Copenhagen	2014-09-30
Yderrevet	Yderrevet	56.06667	11.25	DK	Europe/Copenhagen	1994-01-25
Yder Knob	Yder Knob	54.5	12.08333	DK	Europe/Copenhagen	1996-04-25
Yderik	Yderik	55.6937	8.57095	DK	Europe/Copenhagen	2011-12-20
Yderhavnen	Yderhavnen	55.69457	12.60421	DK	Europe/Copenhagen	2013-12-16
Yderflak	Yderflak	56.06667	11	DK	Europe/Copenhagen	1994-01-25
Yderby	Yderby	55.9768	11.34646	DK	Europe/Copenhagen	2011-12-20
Yderbredning	Yderbredning	55.89758	11.817	DK	Europe/Copenhagen	2012-01-17
Ydby	Ydby	56.7	8.41667	DK	Europe/Copenhagen	2011-12-20
Wulffs Flak	Wulffs Flak	56.08531	10.37155	DK	Europe/Copenhagen	2011-04-18
Wegenersminde	Wegenersminde	55.71385	11.76945	DK	Europe/Copenhagen	2011-12-20
Wedellsborg Hoved	Wedellsborg Hoved	55.36934	9.7889	DK	Europe/Copenhagen	2011-04-18
Wedellsborg Bådehavn	Wedellsborg Badehavn	55.35	9.81667	DK	Europe/Copenhagen	2012-01-17
Wedellsborg	Wedellsborg	55.36761	9.81883	DK	Europe/Copenhagen	2011-12-20
Vysteby	Vysteby	55.20126	14.72857	DK	Europe/Copenhagen	2011-12-20
Vyl	Vyl	55.36667	7.68333	DK	Europe/Copenhagen	1994-01-25
Vust Holme	Vust Holme	57.09051	9.08809	DK	Europe/Copenhagen	2011-12-20
Vust	Vust	57.11193	9.07039	DK	Europe/Copenhagen	2011-12-20
Vullum Sø	Vullum So	57.0817	8.79543	DK	Europe/Copenhagen	2012-01-17
Væth	Vaeth	56.401	9.9413	DK	Europe/Copenhagen	2012-01-17
Værumgård	Vaerumgard	56.40086	9.98823	DK	Europe/Copenhagen	2011-12-20
Værum	Vaerum	56.40408	9.99028	DK	Europe/Copenhagen	2011-12-20
Værslevgård	Vaerslevgard	55.64567	11.22331	DK	Europe/Copenhagen	2011-12-20
Værslev	Vaerslev	55.6562	11.21055	DK	Europe/Copenhagen	2011-12-20
Vroue	Vroue	56.44011	9.03297	DK	Europe/Copenhagen	2012-01-17
Vrønding	Vronding	55.86667	9.71667	DK	Europe/Copenhagen	2011-12-20
Vrøgum Plantage	Vrogum Plantage	55.65467	8.24405	DK	Europe/Copenhagen	2011-04-18
Vrold	Vrold	56.02777	9.88839	DK	Europe/Copenhagen	2011-12-20
Værnsande	Vaernsande	55.84379	8.24592	DK	Europe/Copenhagen	2011-04-18
Vrænge	Vraenge	55.98065	9.75797	DK	Europe/Copenhagen	2014-09-30
Værnengene	Vaernengene	55.85637	8.23742	DK	Europe/Copenhagen	2011-04-18
Værmlandshuse	Vaermlandshuse	55.04568	14.84008	DK	Europe/Copenhagen	2014-09-30
Værløse	Vaerlose	55.27557	12.14539	DK	Europe/Copenhagen	2011-12-20
Værløse	Vaerlose	55.76667	12.31667	DK	Europe/Copenhagen	2012-01-17
Vrist	Vrist	56.60189	8.14937	DK	Europe/Copenhagen	2011-12-20
Vrinners	Vrinners	56.2444	10.49277	DK	Europe/Copenhagen	2012-01-17
Vringelby	Vringelby	57.34809	9.76177	DK	Europe/Copenhagen	2011-12-20
Vriet	Vriet	54.82791	11.45473	DK	Europe/Copenhagen	2011-12-20
Vridsted	Vridsted	56.44314	9.00579	DK	Europe/Copenhagen	2011-12-20
Vridsløsemagle	Vridslosemagle	55.68574	12.29336	DK	Europe/Copenhagen	2011-12-20
Vridsløselille	Vridsloselille	55.65906	12.33267	DK	Europe/Copenhagen	2011-12-20
Vridsløse	Vridslose	55.26449	11.77651	DK	Europe/Copenhagen	2012-01-17
Vresen Puller	Vresen Puller	55.25129	10.91081	DK	Europe/Copenhagen	2011-04-18
Vresen	Vresen	55.2199	10.88776	DK	Europe/Copenhagen	2011-04-18
Vrensted Østerhede	Vrensted Osterhede	57.32888	9.81754	DK	Europe/Copenhagen	2012-01-17
Vrensted	Vrensted	57.33897	9.77526	DK	Europe/Copenhagen	2011-12-20
Vrenderup	Vrenderup	55.61572	8.72622	DK	Europe/Copenhagen	2011-12-20
Vrejlevkloster	Vrejlevkloster	57.36248	10.00386	DK	Europe/Copenhagen	2011-12-20
Vrejlev Kirke	Vrejlev Kirke	57.36667	10	DK	Europe/Copenhagen	2011-12-20
Vredeslund	Vredeslund	54.73937	11.46518	DK	Europe/Copenhagen	2012-01-17
Værebroparken	Vaerebroparken	55.75	12.45	DK	Europe/Copenhagen	2005-05-17
Værebrogård	Vaerebrogard	55.75856	12.13947	DK	Europe/Copenhagen	2012-01-17
Værebro Å	Vaerebro A	55.78074	12.08952	DK	Europe/Copenhagen	2012-01-17
Vranum	Vranum	56.38835	9.3848	DK	Europe/Copenhagen	2011-12-20
Vrannerup	Vrannerup	55.49583	9.38821	DK	Europe/Copenhagen	2012-01-17
Vrangstrup	Vrangstrup	56.31673	9.88622	DK	Europe/Copenhagen	2011-12-20
Vrangstrup	Vrangstrup	55.39972	11.72617	DK	Europe/Copenhagen	2011-12-20
Vrangeskov	Vrangeskov	55.48907	11.79667	DK	Europe/Copenhagen	2011-04-18
Vrangdrup	Vrangdrup	57.28736	9.96062	DK	Europe/Copenhagen	2011-12-20
Vrangbæk	Vrangbaek	57.40075	10.47463	DK	Europe/Copenhagen	2012-01-17
Vrald Odde	Vrald Odde	56.49991	8.61141	DK	Europe/Copenhagen	2011-04-18
Vrågård	Vragard	55.00408	8.72247	DK	Europe/Copenhagen	2012-01-17
Vrågård	Vragard	54.90586	9.07107	DK	Europe/Copenhagen	2012-01-17
Vrads	Vrads	56.04095	9.44937	DK	Europe/Copenhagen	2011-12-20
Vråby	Vraby	55.34536	12.16066	DK	Europe/Copenhagen	2012-01-17
Vråby	Vraby	55.09748	8.53213	DK	Europe/Copenhagen	2012-01-17
Vrå	Vra	57.34763	9.95154	DK	Europe/Copenhagen	2012-01-17
Vrå	Vra	56.72755	9.97936	DK	Europe/Copenhagen	2012-01-17
Vrå	Vra	56.53333	9.6	DK	Europe/Copenhagen	2012-01-17
Vrå	Vra	56.17271	9.01065	DK	Europe/Copenhagen	2012-01-17
Vrå	Vra	55.52728	9.34533	DK	Europe/Copenhagen	2012-01-17
Vovlund	Vovlund	56.03649	9.12738	DK	Europe/Copenhagen	2014-09-30
Votborg	Votborg	56.78333	8.63333	DK	Europe/Copenhagen	2011-12-20
Vostrup	Vostrup	55.8919	8.41522	DK	Europe/Copenhagen	2011-12-20
Vosnæsgård	Vosnaesgard	56.28294	10.3542	DK	Europe/Copenhagen	2012-01-17
Vosemose	Vosemose	55.36357	10.24186	DK	Europe/Copenhagen	2012-01-17
Vorup	Vorup	56.44538	10.03995	DK	Europe/Copenhagen	2011-12-20
Vorup	Vorup	56.93333	8.41667	DK	Europe/Copenhagen	2011-12-20
Vorsø Kalv	Vorso Kalv	55.86289	9.99028	DK	Europe/Copenhagen	2012-01-17
Vorsø	Vorso	55.86811	10.00325	DK	Europe/Copenhagen	2012-01-17
Vorring	Vorring	57.03052	8.68456	DK	Europe/Copenhagen	2011-12-20
Vorre	Vorre	56.27866	10.29454	DK	Europe/Copenhagen	2011-12-20
Vornæs Skov	Vornaes Skov	55.00323	10.5307	DK	Europe/Copenhagen	2011-04-18
Vornæs	Vornaes	55	10.55	DK	Europe/Copenhagen	2011-12-20
Vorning Bavnehøj	Vorning Bavnehoj	56.5391	9.74919	DK	Europe/Copenhagen	2012-01-17
Vorning	Vorning	56.52775	9.72744	DK	Europe/Copenhagen	2011-12-20
Vormark	Vormark	55.18764	10.75363	DK	Europe/Copenhagen	2011-12-20
Vork Søndergårde	Vork Sondergarde	55.6479	9.33541	DK	Europe/Copenhagen	2014-09-30
Vork	Vork	55.65832	9.33202	DK	Europe/Copenhagen	2011-12-20
Vorgod Å	Vorgod A	55.96067	8.68561	DK	Europe/Copenhagen	2012-01-17
Vorgod	Vorgod	56.08602	8.69903	DK	Europe/Copenhagen	2011-12-20
Vorgård	Vorgard	56.83847	10.09064	DK	Europe/Copenhagen	2012-01-17
Vor Frue	Vor Frue	55.61154	12.0968	DK	Europe/Copenhagen	2012-01-17
Vordingborg Sydhavn	Vordingborg Sydhavn	55	11.88333	DK	Europe/Copenhagen	1994-01-25
Vordingborg Nordhavn	Vordingborg Nordhavn	55.01667	11.91667	DK	Europe/Copenhagen	2012-01-17
Vordingborg Kommune	Vordingborg Kommune	55.01383	12.10008	DK	Europe/Copenhagen	2014-02-06
Vordingborg	Vordingborg	55.00801	11.91057	DK	Europe/Copenhagen	2011-03-01
Vordingborg	Vordingborg	54.98333	11.9	DK	Europe/Copenhagen	2012-12-03
Vorde	Vorde	56.53056	9.34244	DK	Europe/Copenhagen	2011-12-20
Vorbjerg	Vorbjerg	55.94751	9.70938	DK	Europe/Copenhagen	2012-01-17
Vorbjerg	Vorbjerg	54.86365	10.41712	DK	Europe/Copenhagen	2011-04-18
Vorbasse	Vorbasse	55.62992	9.08239	DK	Europe/Copenhagen	2012-01-17
Vøjstrup	Vojstrup	55.24794	10.21234	DK	Europe/Copenhagen	2011-12-20
Vonsmose	Vonsmose	55.20799	9.49981	DK	Europe/Copenhagen	2011-12-20
Vonsildgård	Vonsildgard	55.42952	9.49052	DK	Europe/Copenhagen	2012-01-17
Vonsild	Vonsild	55.45513	9.47638	DK	Europe/Copenhagen	2011-12-20
Vonsbæk	Vonsbaek	55.28449	9.60108	DK	Europe/Copenhagen	2012-01-17
Vongshøj	Vongshoj	55.08814	8.9216	DK	Europe/Copenhagen	2011-04-18
Vonge	Vonge	55.86036	9.41939	DK	Europe/Copenhagen	2011-12-20
Vondå	Vonda	56.00095	8.73031	DK	Europe/Copenhagen	2012-01-17
Vonå	Vona	56.09289	8.23083	DK	Europe/Copenhagen	2012-01-17
Volstrup	Volstrup	57.31472	10.43811	DK	Europe/Copenhagen	2011-12-20
Volstrup	Volstrup	56.95553	9.77632	DK	Europe/Copenhagen	2011-12-20
Volstrup	Volstrup	55.19683	10.49354	DK	Europe/Copenhagen	2011-12-20
Volstrup	Volstrup	56.68062	9.71002	DK	Europe/Copenhagen	2011-12-20
Volstrup	Volstrup	56.46577	8.66302	DK	Europe/Copenhagen	2011-12-20
Volsted	Volsted	56.9089	9.90183	DK	Europe/Copenhagen	2011-12-20
Volshøj	Volshoj	56.34269	9.72854	DK	Europe/Copenhagen	2011-04-18
Volshave	Volshave	54.8024	11.22948	DK	Europe/Copenhagen	2011-12-20
Volsbjerg	Volsbjerg	57.38333	10.16667	DK	Europe/Copenhagen	2012-01-17
Volling Kirke	Volling Kirke	56.6	8.88333	DK	Europe/Copenhagen	2011-12-20
Volling	Volling	56.6	8.88333	DK	Europe/Copenhagen	2011-12-20
Vollerup Rev	Vollerup Rev	55.73871	11.05916	DK	Europe/Copenhagen	2012-01-17
Vollerup	Vollerup	57.35104	9.89061	DK	Europe/Copenhagen	2011-12-20
Vollerup	Vollerup	55.7229	11.06598	DK	Europe/Copenhagen	2011-12-20
Vollerup	Vollerup	55.34063	11.42515	DK	Europe/Copenhagen	2011-12-20
Vollerup	Vollerup	54.99681	9.20121	DK	Europe/Copenhagen	2011-12-20
Vollerup	Vollerup	54.90863	12.17291	DK	Europe/Copenhagen	2011-12-20
Vollerup	Vollerup	54.92571	9.85479	DK	Europe/Copenhagen	2011-12-20
Vollerslev	Vollerslev	55.4203	12.0054	DK	Europe/Copenhagen	2011-12-20
Voldum	Voldum	56.36558	10.17218	DK	Europe/Copenhagen	2011-12-20
Voldtofte	Voldtofte	55.23855	10.07231	DK	Europe/Copenhagen	2011-12-20
Voldgård	Voldgard	55.3322	10.39363	DK	Europe/Copenhagen	2012-01-17
Volderslev	Volderslev	55.33269	10.39692	DK	Europe/Copenhagen	2011-12-20
Volder	Volder	56.46487	8.19421	DK	Europe/Copenhagen	2011-12-20
Voldene	Voldene	57.23859	10.21006	DK	Europe/Copenhagen	2011-04-18
Voldby	Voldby	56.46191	10.86866	DK	Europe/Copenhagen	2011-12-20
Voldby	Voldby	56.23556	9.88427	DK	Europe/Copenhagen	2011-12-20
Voldby	Voldby	55.49466	9.83596	DK	Europe/Copenhagen	2012-01-17
Voldbro	Voldbro	55.27263	9.97856	DK	Europe/Copenhagen	2011-12-20
Voldbæk	Voldbaek	57.21667	10.51667	DK	Europe/Copenhagen	2012-01-17
Voldbjerg	Voldbjerg	56.13117	8.27462	DK	Europe/Copenhagen	2012-01-17
Vokstrup	Vokstrup	56.05856	12.31694	DK	Europe/Copenhagen	2012-01-17
Vokslev	Vokslev	56.96634	9.68045	DK	Europe/Copenhagen	2012-01-17
Vojensgård	Vojensgard	55.2556	9.32919	DK	Europe/Copenhagen	2012-01-17
Vojens	Vojens	55.24639	9.30603	DK	Europe/Copenhagen	2012-01-17
Vogterholm	Vogterholm	54.92297	10.59047	DK	Europe/Copenhagen	2011-04-18
Vognsvad	Vognsvad	55.64877	9.6427	DK	Europe/Copenhagen	2011-12-20
Vognstrup	Vognstrup	56.39557	8.54012	DK	Europe/Copenhagen	2011-12-20
Vognstrup	Vognstrup	56.2415	8.66862	DK	Europe/Copenhagen	2014-09-30
Vognslund	Vognslund	55.8276	8.68703	DK	Europe/Copenhagen	2014-09-30
Vognsild	Vognsild	56.75666	9.4212	DK	Europe/Copenhagen	2012-01-17
Vognserup	Vognserup	55.70786	11.55811	DK	Europe/Copenhagen	2011-12-20
Vogn	Vogn	57.50264	10.32036	DK	Europe/Copenhagen	2011-12-20
Voervadsbro	Voervadsbro	56.01415	9.70127	DK	Europe/Copenhagen	2012-01-17
Voers Å	Voers A	57.21667	10.5	DK	Europe/Copenhagen	2012-01-17
Voerså	Voersa	57.20788	10.48691	DK	Europe/Copenhagen	2012-01-17
Voerladegård	Voerladegard	56.02455	9.73303	DK	Europe/Copenhagen	2012-01-17
Voergård	Voergard	57.24313	10.3324	DK	Europe/Copenhagen	2012-01-17
Voerbjerg	Voerbjerg	57.08361	9.90025	DK	Europe/Copenhagen	2012-01-17
Voer	Voer	56.24955	9.3244	DK	Europe/Copenhagen	2012-01-17
Voer	Voer	56.52091	10.27181	DK	Europe/Copenhagen	2012-01-17
Voelhede	Voelhede	56.18333	9.75	DK	Europe/Copenhagen	2014-09-30
Voel	Voel	56.19107	9.69405	DK	Europe/Copenhagen	2011-12-20
Vodstrup	Vodstrup	56.81347	8.82728	DK	Europe/Copenhagen	2011-12-20
Vodskov	Vodskov	57.10854	10.02215	DK	Europe/Copenhagen	2012-05-05
Vodskov	Vodskov	56.32177	9.49298	DK	Europe/Copenhagen	2011-04-18
Vodrups Flak	Vodrups Flak	54.84862	10.26617	DK	Europe/Copenhagen	2011-04-18
Vodrup	Vodrup	54.86796	10.34334	DK	Europe/Copenhagen	2011-12-20
Vodder Kirke	Vodder Kirke	55.21667	8.85	DK	Europe/Copenhagen	2011-12-20
Vodder	Vodder	55.22107	8.84363	DK	Europe/Copenhagen	2011-12-20
Vængesgård	Vaengesgard	54.96553	12.34566	DK	Europe/Copenhagen	2012-01-17
Vængemose	Vaengemose	55.07459	10.74478	DK	Europe/Copenhagen	2011-12-20
Vivtrup	Vivtrup	56.40228	8.95941	DK	Europe/Copenhagen	2014-09-30
Vivild	Vivild	56.4837	10.44531	DK	Europe/Copenhagen	2012-05-05
Vivild	Vivild	56.31569	10.01598	DK	Europe/Copenhagen	2011-12-20
Viverup	Viverup	55.30296	12.09613	DK	Europe/Copenhagen	2011-12-20
Vivede	Vivede	55.25538	12.17721	DK	Europe/Copenhagen	2012-01-17
Vivebrogård	Vivebrogard	56.69566	10.03971	DK	Europe/Copenhagen	2012-01-17
Vive	Vive	56.70616	10.0393	DK	Europe/Copenhagen	2011-12-20
Vium Østermark	Vium Ostermark	56.33474	9.39674	DK	Europe/Copenhagen	2012-01-17
Viumgård	Viumgard	56.31221	8.37905	DK	Europe/Copenhagen	2011-12-20
Vium	Vium	56.67671	8.95947	DK	Europe/Copenhagen	2011-12-20
Vium	Vium	56.5318	8.44508	DK	Europe/Copenhagen	2011-12-20
Vium	Vium	56.32815	9.37783	DK	Europe/Copenhagen	2011-12-20
Vium	Vium	55.81245	8.39034	DK	Europe/Copenhagen	2012-01-17
Viuf Skov	Viuf Skov	55.60251	9.51782	DK	Europe/Copenhagen	2012-01-17
Viufgård	Viufgard	55.57674	9.50142	DK	Europe/Copenhagen	2012-01-17
Viuf	Viuf	55.58526	9.49238	DK	Europe/Copenhagen	2012-01-17
Vitved	Vitved	56.04749	10.03982	DK	Europe/Copenhagen	2011-12-20
Vittrup	Vittrup	57.394	9.7828	DK	Europe/Copenhagen	2011-12-20
Vittrup	Vittrup	55.57111	9.06258	DK	Europe/Copenhagen	2011-12-20
Vittinge	Vittinge	55.27835	10.26503	DK	Europe/Copenhagen	2011-12-20
Vittensgrund	Vittensgrund	54.61667	11.58333	DK	Europe/Copenhagen	1994-01-25
Vittenbjerg	Vittenbjerg	55.96127	12.18367	DK	Europe/Copenhagen	2012-01-17
Vitten	Vitten	56.29252	9.9952	DK	Europe/Copenhagen	2011-12-20
Vittarp	Vittarp	55.69458	8.3731	DK	Europe/Copenhagen	2011-12-20
Vittarp	Vittarp	55.85767	8.59802	DK	Europe/Copenhagen	2014-09-30
Vitsø	Vitso	54.91667	10.26667	DK	Europe/Copenhagen	2012-01-17
Vitsø	Vitso	54.92211	10.25982	DK	Europe/Copenhagen	2012-01-17
Vitskøl Kloster	Vitskol Kloster	56.86938	9.21353	DK	Europe/Copenhagen	2012-02-01
Vitmundsnakke	Vitmundsnakke	54.96667	12.56667	DK	Europe/Copenhagen	1994-01-25
Vistorp	Vistorp	55.29282	10.02255	DK	Europe/Copenhagen	2012-01-17
Vistoft	Vistoft	56.19564	10.50978	DK	Europe/Copenhagen	2012-01-17
Vissingkloster	Vissingkloster	56.05	9.7	DK	Europe/Copenhagen	2011-12-20
Vissinggård	Vissinggard	56.00449	9.68724	DK	Europe/Copenhagen	2011-12-20
Vissing	Vissing	56.36424	10.01263	DK	Europe/Copenhagen	2011-12-20
Vissenbjerg	Vissenbjerg	55.38482	10.13784	DK	Europe/Copenhagen	2012-01-17
Visselbjerg	Visselbjerg	55.59242	8.38392	DK	Europe/Copenhagen	2014-09-30
Vissegård	Vissegard	57	9.91667	DK	Europe/Copenhagen	2011-12-20
Visse	Visse	56.99249	9.93028	DK	Europe/Copenhagen	2011-12-20
Viskum Skov	Viskum Skov	56.43778	9.62674	DK	Europe/Copenhagen	2011-04-18
Viskum Kirke	Viskum Kirke	56.45065	9.58839	DK	Europe/Copenhagen	2011-12-20
Viskinge	Viskinge	55.66212	11.26857	DK	Europe/Copenhagen	2011-12-20
Visby Hedegård	Visby Hedegard	55.00131	8.80229	DK	Europe/Copenhagen	2012-01-17
Visby Bredning	Visby Bredning	56.77886	8.4999	DK	Europe/Copenhagen	2011-04-18
Visby	Visby	56.79361	8.4625	DK	Europe/Copenhagen	2011-12-20
Visby	Visby	55.01015	8.7804	DK	Europe/Copenhagen	2011-12-20
Visby	Visby	55.40194	10.72253	DK	Europe/Copenhagen	2014-09-30
Visborggård	Visborggard	56.7451	10.15231	DK	Europe/Copenhagen	2012-01-17
Visborg	Visborg	56.73682	10.14885	DK	Europe/Copenhagen	2016-03-10
Visbjerg	Visbjerg	55.0812	9.02725	DK	Europe/Copenhagen	2012-01-17
Virum	Virum	55.79488	12.45103	DK	Europe/Copenhagen	2012-01-17
Virring	Virring	56.43409	10.24525	DK	Europe/Copenhagen	2011-12-20
Virring	Virring	56.03117	10.03581	DK	Europe/Copenhagen	2011-12-20
Virksund	Virksund	56.60661	9.29189	DK	Europe/Copenhagen	2011-04-18
Virklund	Virklund	56.13218	9.55582	DK	Europe/Copenhagen	2011-12-20
Virket	Virket	54.8347	11.97487	DK	Europe/Copenhagen	2013-04-03
Virkelyst	Virkelyst	55.47487	9.39925	DK	Europe/Copenhagen	2011-12-20
Vipperød	Vipperod	55.66768	11.73967	DK	Europe/Copenhagen	2011-12-20
Vippel	Vippel	54.93362	9.22361	DK	Europe/Copenhagen	2011-12-20
Vinum	Vinum	55.12842	8.81371	DK	Europe/Copenhagen	2011-12-20
Vintre Møller	Vintre Moller	55.65039	11.80999	DK	Europe/Copenhagen	2011-12-20
Vintersminde	Vintersminde	56.3	9.83333	DK	Europe/Copenhagen	2011-12-20
Vinterslev	Vinterslev	56.33465	10.0516	DK	Europe/Copenhagen	2011-12-20
Vintersborg	Vintersborg	54.93515	11.19184	DK	Europe/Copenhagen	2011-12-20
Vintersbølle	Vintersbolle	55.00075	11.97624	DK	Europe/Copenhagen	2011-12-20
Vinten	Vinten	55.90092	9.74955	DK	Europe/Copenhagen	2011-12-20
Vinstrup	Vinstrup	56.61191	10.18167	DK	Europe/Copenhagen	2011-12-20
Vinstrup	Vinstrup	55.64777	11.69397	DK	Europe/Copenhagen	2011-12-20
Vinstrup	Vinstrup	55.35243	11.57778	DK	Europe/Copenhagen	2011-12-20
Vinskoven	Vinskoven	55.60067	11.47816	DK	Europe/Copenhagen	2012-01-17
Vinkelplet	Vinkelplet	56.54046	9.17867	DK	Europe/Copenhagen	2014-09-30
Vinkel	Vinkel	56.55378	9.14417	DK	Europe/Copenhagen	2011-12-20
Vinkel	Vinkel	56.41657	9.50081	DK	Europe/Copenhagen	2011-12-20
Vingum	Vingum	55.97307	9.51687	DK	Europe/Copenhagen	2012-01-17
Vingsted	Vingsted	55.66667	9.36667	DK	Europe/Copenhagen	2011-12-20
Vingevænge Gårde	Vingevaenge Garde	55.05856	14.84929	DK	Europe/Copenhagen	2012-01-17
Vingegård	Vingegard	56.5353	9.67509	DK	Europe/Copenhagen	2012-01-17
Vindum Skov	Vindum Skov	56.39293	9.55545	DK	Europe/Copenhagen	2011-04-18
Vindum Overgård	Vindum Overgard	56.37853	9.57431	DK	Europe/Copenhagen	2012-01-17
Vindum	Vindum	56.37402	9.58065	DK	Europe/Copenhagen	2011-12-20
Vindtved Kanal	Vindtved Kanal	54.90077	8.96307	DK	Europe/Copenhagen	2011-04-18
Vindsminde	Vindsminde	55.21166	11.83161	DK	Europe/Copenhagen	2011-12-20
Vinding Kirke	Vinding Kirke	56.28333	8.66667	DK	Europe/Copenhagen	2011-12-20
Vindinge Å	Vindinge A	55.29709	10.74946	DK	Europe/Copenhagen	2012-01-17
Vindinge	Vindinge	55.62298	12.1387	DK	Europe/Copenhagen	2011-12-20
Vindinge	Vindinge	55.30743	10.72874	DK	Europe/Copenhagen	2011-12-20
Vinding	Vinding	56.28333	8.66667	DK	Europe/Copenhagen	2011-12-20
Vinding	Vinding	56.02285	9.56698	DK	Europe/Copenhagen	2011-12-20
Vinding	Vinding	55.67291	9.57536	DK	Europe/Copenhagen	2011-12-20
Vindgab	Vindgab	56.2936	8.54655	DK	Europe/Copenhagen	2014-09-30
Vinderup	Vinderup	56.47515	8.79081	DK	Europe/Copenhagen	2012-01-17
Vinderup	Vinderup	55.35692	11.73733	DK	Europe/Copenhagen	2011-12-20
Vinderslevholm	Vinderslevholm	56.25407	9.48343	DK	Europe/Copenhagen	2012-01-17
Vinderslev	Vinderslev	56.25463	9.42942	DK	Europe/Copenhagen	2011-12-20
Vinderød	Vinderod	55.98788	12.02827	DK	Europe/Copenhagen	2011-12-20
Vindelev	Vindelev	55.79552	9.49105	DK	Europe/Copenhagen	2011-12-20
Vindekilde	Vindekilde	55.78231	11.40801	DK	Europe/Copenhagen	2011-12-20
Vindeholmegård	Vindeholmegard	54.74575	11.09481	DK	Europe/Copenhagen	2012-01-17
Vinde-Helsinge	Vinde-Helsinge	55.52863	11.197	DK	Europe/Copenhagen	2011-12-20
Vindebyskov	Vindebyskov	54.9402	11.12464	DK	Europe/Copenhagen	2011-12-20
Vindebygård	Vindebygard	54.92452	11.14362	DK	Europe/Copenhagen	2012-01-17
Vindeby	Vindeby	55.04489	10.61309	DK	Europe/Copenhagen	2011-12-20
Vindeby	Vindeby	54.92293	11.15637	DK	Europe/Copenhagen	2011-12-20
Vindeby	Vindeby	54.86404	10.75176	DK	Europe/Copenhagen	2011-12-20
Vindebæk	Vindebaek	54.88818	12.19373	DK	Europe/Copenhagen	2011-12-20
Vindeballe	Vindeballe	54.87481	10.35277	DK	Europe/Copenhagen	2011-12-20
Vinde	Vinde	56.57994	9.00916	DK	Europe/Copenhagen	2011-12-20
Vindbylund	Vindbylund	56.59929	10.13353	DK	Europe/Copenhagen	2014-09-30
Vindbyholt	Vindbyholt	55.19257	12.07226	DK	Europe/Copenhagen	2011-12-20
Vindblæs Kirke	Vindblaes Kirke	56.67326	10.14375	DK	Europe/Copenhagen	2011-12-20
Vindblæs	Vindblaes	56.93333	9.33333	DK	Europe/Copenhagen	2011-12-20
Vind	Vind	56.25641	8.56398	DK	Europe/Copenhagen	2011-12-20
Vimtrup	Vimtrup	55.39912	9.0122	DK	Europe/Copenhagen	2011-12-20
Vilsund Vest	Vilsund Vest	56.88101	8.62555	DK	Europe/Copenhagen	2012-01-17
Vilsund	Vilsund	56.85149	8.62929	DK	Europe/Copenhagen	2011-04-18
Vilstrup	Vilstrup	56.43233	10.10498	DK	Europe/Copenhagen	2014-09-30
Vilsted	Vilsted	56.90428	9.28576	DK	Europe/Copenhagen	2011-12-20
Vilslev	Vilslev	55.39772	8.69997	DK	Europe/Copenhagen	2011-12-20
Vilsbøl Plantage	Vilsbol Plantage	57.03333	8.58333	DK	Europe/Copenhagen	1994-01-25
Vilsbæksminde	Vilsbaeksminde	57.10411	9.53669	DK	Europe/Copenhagen	2011-12-20
Vilsbæk	Vilsbaek	54.91579	9.39868	DK	Europe/Copenhagen	2011-12-20
Vils	Vils	56.76313	8.72855	DK	Europe/Copenhagen	2011-12-20
Villumstrup	Villumstrup	55.28895	10.6455	DK	Europe/Copenhagen	2011-12-20
Villingerød	Villingerod	56.07052	12.38728	DK	Europe/Copenhagen	2011-12-20
Villingebæk	Villingebaek	56.09607	12.41121	DK	Europe/Copenhagen	2011-12-20
Villestrup Å	Villestrup A	56.68437	10.01286	DK	Europe/Copenhagen	2012-01-17
Villestrup	Villestrup	57.32662	10.1795	DK	Europe/Copenhagen	2011-12-20
Villestrup	Villestrup	56.76295	9.94636	DK	Europe/Copenhagen	2011-12-20
Villestoft	Villestoft	55.41638	10.30393	DK	Europe/Copenhagen	2011-12-20
Villerup	Villerup	56.79215	8.35152	DK	Europe/Copenhagen	2011-12-20
Villerup	Villerup	57.45755	9.87036	DK	Europe/Copenhagen	2011-12-20
Villersø	Villerso	56.44658	10.81421	DK	Europe/Copenhagen	2012-01-17
Villerslev	Villerslev	56.81927	8.48676	DK	Europe/Copenhagen	2011-12-20
Villendrup	Villendrup	56.33311	10.20426	DK	Europe/Copenhagen	2011-12-20
Villemoes	Villemoes	56.43333	8.61667	DK	Europe/Copenhagen	2012-01-17
